Wall time,Step,Value
1748807509.0436902,1,-119.41666412353516
1748807517.2307382,2,-114.30000305175781
1748807525.1868002,3,-105.5
1748807533.3737977,4,-85.0
1748807541.6024306,5,-77.9000015258789
1748807550.3761086,6,-77.69999694824219
1748807558.8174396,7,-74.69999694824219
1748807567.4654999,8,-72.30000305175781
1748807575.7879598,9,-54.79999923706055
1748807584.0052478,10,-55.29999923706055
1748807592.1138194,11,-60.20000076293945
1748807600.6075938,12,-53.5
1748807608.8241203,13,-45.20000076293945
1748807617.3694384,14,-30.899999618530273
1748807625.6460314,15,-42.0
1748807633.7270918,16,-48.099998474121094
1748807641.7931445,17,-31.100000381469727
1748807649.9812868,18,-16.899999618530273
1748807658.0273707,19,-7.199999809265137
1748807666.5695238,20,-20.100000381469727
1748807675.2221403,21,-21.100000381469727
1748807683.5126138,22,-11.0
1748807692.0298421,23,14.699999809265137
1748807700.2284455,24,17.5
1748807708.1508913,25,-2.9000000953674316
1748807716.2140703,26,13.100000381469727
1748807724.2656212,27,15.100000381469727
1748807732.695578,28,11.199999809265137
1748807740.9699538,29,13.0
1748807749.1918347,30,18.600000381469727
1748807757.4426553,31,-7.900000095367432
1748807765.4509087,32,-2.5
1748807773.5989604,33,38.29999923706055
1748807781.8444374,34,56.29999923706055
1748807790.0018442,35,49.70000076293945
1748807798.412491,36,42.0
1748807807.0845594,37,55.099998474121094
1748807815.1097786,38,55.79999923706055
1748807823.072786,39,62.099998474121094
1748807831.220754,40,79.40599822998047
1748807839.751324,41,85.50599670410156
1748807847.8601913,42,88.69999694824219
1748807856.209696,43,89.30000305175781
1748807865.0902126,44,95.30000305175781
1748807873.7582126,45,114.5
1748807882.0006363,46,121.6259994506836
1748807890.4685335,47,116.72599792480469
1748807898.7485552,48,108.30000305175781
1748807906.9345975,49,117.16500091552734
1748807915.2012076,50,123.66500091552734
1748807923.596443,51,124.30000305175781
1748807931.927161,52,129.0570068359375
1748807939.9677258,53,152.51300048828125
1748807948.2045841,54,156.74600219726562
1748807956.6843467,55,144.6230010986328
1748807965.1960704,56,142.8509979248047
1748807973.5114634,57,151.26499938964844
1748807981.7584558,58,177.031005859375
1748807990.0477877,59,148.6840057373047
1748807998.145355,60,142.0469970703125
1748808006.3869715,61,191.3520050048828
1748808014.745376,62,200.8489990234375
1748808022.9899035,63,186.17100524902344
1748808031.1644876,64,202.5290069580078
1748808039.5042071,65,236.80999755859375
1748808047.9046948,66,243.9770050048828
1748808056.0712392,67,273.5870056152344
1748808064.2692761,68,277.9540100097656
1748808072.5873406,69,251.7530059814453
1748808080.7603798,70,313.8059997558594
1748808089.1051385,71,338.6650085449219
1748808097.704382,72,375.5660095214844
1748808106.4261549,73,415.3529968261719
1748808114.8227487,74,490.52899169921875
1748808123.1178167,75,469.7349853515625
1748808131.6803572,76,488.0780029296875
1748808139.963182,77,550.3460083007812
1748808148.3318088,78,603.9719848632812
1748808156.763297,79,574.85498046875
1748808165.6269202,80,595.9429931640625
1748808173.9032009,81,592.4089965820312
1748808182.6050184,82,704.375
1748808190.784655,83,705.1900024414062
1748808199.7941563,84,730.3350219726562
1748808208.0996177,85,712.552978515625
1748808216.8575108,86,824.1619873046875
1748808225.7470038,87,813.0009765625
1748808234.3200467,88,740.2860107421875
1748808242.3394563,89,796.3790283203125
1748808250.5692906,90,808.1010131835938
1748808258.9570606,91,815.9190063476562
1748808267.1837656,92,769.6900024414062
1748808275.5762594,93,788.594970703125
1748808283.6520941,94,818.5399780273438
1748808292.099434,95,800.7589721679688
1748808300.0547857,96,826.2750244140625
1748808308.7704458,97,807.4760131835938
1748808316.9959078,98,823.1859741210938
1748808325.0863826,99,834.5089721679688
1748808333.3476348,100,835.9929809570312
1748808341.7211716,101,836.6640014648438
1748808350.1330147,102,858.8770141601562
1748808358.0803993,103,822.385009765625
1748808366.4350345,104,846.0800170898438
1748808374.8180263,105,820.8690185546875
1748808383.1704478,106,834.5289916992188
1748808391.114912,107,911.9219970703125
1748808399.4673445,108,872.3380126953125
1748808407.9814155,109,835.8770141601562
1748808416.1032977,110,796.155029296875
1748808424.6664972,111,818.3289794921875
1748808433.0290787,112,857.3939819335938
1748808441.8448396,113,836.927978515625
1748808450.0391247,114,845.583984375
1748808458.3702857,115,891.5120239257812
1748808466.927096,116,880.6290283203125
1748808475.1428087,117,881.0640258789062
1748808483.295861,118,858.989013671875
1748808491.3973167,119,868.0230102539062
1748808500.014327,120,757.9559936523438
1748808508.3424997,121,751.9420166015625
1748808517.0290606,122,837.5579833984375
1748808525.3530028,123,830.1859741210938
1748808533.1484902,124,834.7589721679688
1748808541.320858,125,849.6229858398438
1748808549.8641238,126,834.10400390625
1748808558.015613,127,865.9390258789062
1748808566.371813,128,835.2990112304688
1748808574.4969623,129,805.0969848632812
1748808582.8577335,130,883.155029296875
1748808591.5971808,131,842.155029296875
1748808599.6400237,132,888.6409912109375
1748808607.9712803,133,854.0369873046875
1748808616.0416212,134,904.1370239257812
1748808624.1456826,135,898.7000122070312
1748808632.643043,136,854.760009765625
1748808640.854189,137,866.4970092773438
1748808649.4129007,138,811.9910278320312
1748808657.3753278,139,874.6669921875
1748808665.6409726,140,900.1589965820312
1748808674.2830265,141,875.1939697265625
1748808682.5561306,142,853.60302734375
1748808690.8406413,143,832.7410278320312
1748808699.0193243,144,879.7349853515625
1748808707.6264627,145,891.0369873046875
1748808716.090469,146,850.2420043945312
1748808724.1570144,147,923.7849731445312
1748808732.595716,148,905.5189819335938
1748808740.6510196,149,872.4660034179688
1748808749.0195544,150,884.947998046875
1748808757.4642582,151,855.7080078125
1748808765.9151845,152,895.97998046875
1748808774.1910331,153,859.6890258789062
1748808782.345204,154,860.7760009765625
1748808790.5890043,155,844.8150024414062
1748808799.1037955,156,860.6580200195312
1748808807.4079897,157,857.8049926757812
1748808815.9056716,158,815.39501953125
1748808824.2737446,159,849.1290283203125
1748808833.348194,160,851.7849731445312
1748808842.1167796,161,885.60400390625
1748808851.1096616,162,854.8809814453125
1748808859.77296,163,873.0
1748808868.5877552,164,904.8660278320312
1748808877.1969833,165,887.1290283203125
1748808885.8525596,166,885.4229736328125
1748808893.8953466,167,822.4409790039062
1748808902.3692777,168,873.1589965820312
1748808910.5007186,169,864.8309936523438
1748808918.731116,170,871.2230224609375
1748808927.023095,171,869.9500122070312
1748808935.4794068,172,886.281005859375
1748808943.5899575,173,894.8579711914062
1748808951.94392,174,890.4080200195312
1748808960.1318448,175,892.4550170898438
1748808968.678808,176,855.8209838867188
1748808976.6385396,177,888.4119873046875
1748808984.9937973,178,846.822021484375
1748808993.3165157,179,921.4329833984375
1748809001.4693182,180,872.4439697265625
1748809010.086952,181,862.6680297851562
1748809017.89849,182,876.8389892578125
1748809026.4882421,183,905.0009765625
1748809034.9843512,184,868.0020141601562
1748809043.389359,185,853.5070190429688
1748809051.5884323,186,872.4010009765625
1748809060.207136,187,899.2520141601562
1748809068.6150312,188,858.3679809570312
1748809077.05825,189,881.2449951171875
1748809085.041648,190,854.3759765625
1748809093.6769536,191,886.2890014648438
1748809102.0635202,192,848.2420043945312
1748809110.4197178,193,855.0640258789062
1748809118.6948009,194,886.2119750976562
1748809126.8753312,195,833.9929809570312
1748809135.5537858,196,877.9860229492188
1748809143.6552715,197,860.9520263671875
1748809151.8281257,198,858.7410278320312
1748809160.2352507,199,845.4849853515625
1748809168.3316996,200,858.5640258789062
